moves,winner
c4 f5 Nc3 Nf6 d3 e5 e4 Bb4 exf5 O-O g4 d5 cxd5 Nxd5 Qb3 Kh8 Bd2 Bxc3 bxc3 g6 Bg2 c6 fxg6 Qf6 f3 Bxg4 O-O-O Be6 Bh3 b5 Bxe6 Qxe6 Nh3 Nd7 Ng5 Qg8 Nf7+ Kg7 Bh6+ Kf6 Bxf8 Qxf8 c4 bxc4 dxc4 Nc5 Qc3 Nxc3 Rd6+ Ne6 f4 Ne2+,black
e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 Nf6 h3 d5 e5 d4 Qg3 Ne4 Qd3 Qa5+ c3 dxc3 bxc3 Qxe5 Be2 Bf5 Nf3 Ng3 Nxe5 Bxd3 fxg3 Nxe5 Bf4 Bxe2 Bxe5 Bd3 Nd2 f6 Bd4 e5 Be3 Ba3 Kf2 Bb2 Rad1 Bc2 Rdf1 Bd3 Rd1 Bc2 Rde1 Bxc3 Rc1 Bxd2 Rxc2 Bxe3+ Kxe3 Rf8 Rc7 Rf7 Rhc1 Rd7 Ke4 Kd8 R7c4 Ke7 a4 Rad8 g4 Rd2 R1c2 R8d4+ Rxd4 Rxd4+ Kf3 Kd6 a5 Rd5 Ra2 Rc5 h4 Rc3+ Ke4 g6 h5 Ke6 Rb2 f5+ gxf5+ gxf5#,black
d4 d5 Nc3 Nf6 Bg5 Bf5 e3 Nbd7 Nf3 e6 Bd3 Bg4 O-O h6 Bh4 Be7 h3 Bh5 g4 Bg6 Bxg6 fxg6 Qd3 Kf7 Bxf6 Bxf6 Ne2 g5 Ng3 Kg8 Nh5 Qe8 Nd2 g6 Nxf6+ Nxf6 f4 gxf4 Rxf4 Kg7 Raf1 Rf8 Nf3 g5 Rxf6 Rxf6 Ne5 Rf2 Rxf2 Qe7 Rf7+ Qxf7 Nxf7,white
d4 g6 Nf3 Bg7 Bf4 d6 e3 Nc6 c3 Bg4 Be2 Nf6 Nbd2 O-O O-O a6 h3 Bd7 a3 Nh5 Bh2 e5 Rc1 exd4 Nxd4 Nf6 Bf3 Nxd4 cxd4 Rb8 b4 b5 Nb3 Be6 Na5 Rb6 Qc2 Ne8 Bc6 Bc4 Bxe8 Bxf1 Kxf1 Rxe8 Qxc7 Qxc7 Rxc7 f5 Bf4 h6 h4 Rd8 Nb3 Rbb8 Rc6 Ra8 Bxd6 g5 hxg5 hxg5 Bc5 f4 Rg6 fxe3 fxe3 Rd5 e4 Rd7 Rxg5 Rf7+ Ke2 Rf4 Kd3 Re8 e5 Kh7 Ke3 Bh6 Rh5 Rh4+,black
e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 O-O Bd3 e5 dxe5 dxe5 O-O-O c6 Bh6 Qc7 Bxg7 Kxg7 h4 Nbd7 h5 Nxh5 g4 Nf4 Nh3 Nc5 Nxf4 exf4 f3 Be6 g5 h5 gxh6+ Kh7 Ne2 f5 exf5 Nxd3+ Qxd3 Bxf5 Qc4 g5 Rdg1 Rg8 Qc5 Raf8 Nd4 b6 Qc3 c5 Nxf5 Rxf5 Qd3 Qf7 Rh5 Kh8 h7 Rg7 Qd8+ Qf8 Qxf8+ Rxf8 Rgxg5 Rxg5 Rxg5 Kxh7 Rg4 Kh6 c3 Kh5 Kc2 a6 a4 b5 axb5 axb5 Kd2 b4 cxb4 cxb4 Kc2 Rd8 Rxf4 Kg5 Rxb4 Rf8 f4+ Kf5 Kb3 Rc8 Rc4 Rb8+ Kc3 Rd8 b4 Rb8 Kd3 Rd8+ Rd4 Rb8 Ke3 Re8+ Kf3 Re1 Rd5+ Ke6 Rd2,white
d4 Nf6 c4 g6 Nc3 Bg7 Bg5 d6 e3 O-O h3 c5 Nf3 Qa5 Bd3 Nc6 d5 Nb4 Bb1 Bf5 Bxf5 gxf5 O-O Rfe8 a3 Na6 Nh4 e6 dxe6 fxe6 Qxd6 Rad8 Qg3 Nh5 Qf3 Nf6 Rad1 Qc7 Nb5 Qb8 Bf4 e5 Bg5 Rf8 Qxf5 Rde8 Bxf6 Rxf6 Qg4 Re7 Nf5 Ref7 Nbd6 Rd7 Ne4 Rff7 Nxg7 Rxg7 Qe6+ Rdf7 Nf6+ Kh8 Nd7 Qg8 Nxe5 Rxg2+ Kh1 Rfg7 Qxg8+ Rxg8 Nf7+ Kg7 Kxg2 Kxf7+ Kh2 Ke6 Rg1 Rf8 Rg5 Rxf2+ Kg3 Rxb2 Rgd5 Rb3 R1d3 Rxd3 Rxd3 Nc7 Rb3 b6 a4 Na6 a5 Nb4 axb6 axb6 Kg4 Ke5 Kg5 Ke4 h4 b5 cxb5 Kd5 Kh6 Kc4 Rb1 Kxb5 Kxh7 c4 Kg7 c3 h5 c2 Rc1 Nd5 h6 Nxe3 h7,white
c4 g6 Nc3 Bg7 Nf3 d6 d4 Nd7 e4 a6 Bd3 e5 d5 Ngf6 O-O O-O Bg5 h6 Be3 Kh7 b4 a5 a3 axb4 axb4 Rxa1 Qxa1 b6 Qa7 Ng4 Bd2 f5 h3 Ngf6 exf5 gxf5 Bxf5+ Kh8 Nh4 e4 Ng6+,white
d4 Nf6 Nf3 c5 d5 e6 c4 b5 dxe6 fxe6 cxb5 d5 e3 Bd6 g3 O-O Bg2 Nbd7 O-O a6 Nc3 axb5 Nxb5 Bb8 Nc3 Ba6 Re1 e5 Nxd5 Bb7 Nxf6+ Nxf6 Bd2 e4 Ng5 Qe7 Qc2 h6 Nh3 g5 Bc3 Re8 Bxf6 Qxf6 Qb3+ Kh8 Qxb7,white
d4 Nf6 Nf3 c5 d5 e6 c4 b5 dxe6 fxe6 cxb5 d5 e3 Bd6 g3 O-O Bg2 Nbd7 O-O a6 Nc3 axb5 Nxb5 Bb8 Nc3 Ba6 Re1 e5 Nxd5 Bb7 Nxf6+ Nxf6 Bd2 e4 Ng5 Qe7 Qc2 h6 Nh3 g5 Bc3 Re8 Bxf6 Qxf6 Qb3+ Kh8 Qxb7,white
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bg5 O-O Bd3 h6 Bh4 Nbd7 Nf3 c5 d5 a6 b3 g5 Bg3 Nh5 Qc2 Nxg3 hxg3 Ne5 Nxe5 dxe5 O-O-O Bd7 Kb1 Rb8 f4 exf4 gxf4 b5 e5 bxc4 Bxc4 f5 e6 Be8 fxg5 hxg5 Bxa6 Bg6 Bc4 Qa5 Na4 Qxa4 Bb5,black
e4 c5 Nf3 e6 c3 Nf6 e5 Nd5 d4 cxd4 cxd4 d6 Nc3 Be7 Bd3 Nc6 O-O Nxc3 bxc3 dxe5 dxe5 Qa5 Qc2 Nxe5 Nxe5 Qxe5 Bb2 a6 c4 Qc7 Bxg7 Rg8 Bb2 f5 Qe2 Qc6 Qh5+ Kd8 f3 b6 Qxh7 Re8 Rad1 Bd7 g4 fxg4 Be4 Bc5+ Bd4 Bxd4+ Rxd4 Qc7 Bxa8 g3 Kh1 gxh2 Rfd1 Re7 Qg8+ Re8 Rxd7+ Qxd7 Rxd7+ Kxd7 Bc6+ Kd6 Qxe8 Kc5 Qxe6,white
e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Bc4 c6 O-O Bg4 h3 Bh5 d3 e6 Qd2 Bxf3 gxf3 Qh5 Qf4 Qxh3 Ne4 Nbd7 Ng5 Qh5 Be3 Be7 Kg2 Qg6 Rh1 h6 Kf1 Nh5 Nxf7 Nxf4 Nxh8 Qg2+ Ke1 Qxh1+ Kd2 Qxa1 Bxf4 Qxb2 Bxe6 Bb4+ Kd1 Qb1+ Ke2 Qe1#,black
e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qh4 Nb5 Kd8 N1c3 a6 g3 Qe7 Nxc7 Rb8 N7d5 Qc5 Be3 Qd6 Bb6+ Ke8 Nc7+ Ke7 N3d5+,white
e4 c5 a3 Nc6 Bc4 Nf6 d3 e6 Nf3 d5 exd5 exd5 Ba2 Qe7+ Kf1 Bg4 h3 Bxf3 Qxf3 O-O-O Bg5 Nd4 Qd1 h6 Be3 Nf5 Bf4 Re8 Nd2 Qd7 Nf3 Bd6 Qd2 Bxf4 Qxf4 g5 Qd2 Qd6 g4 Ne7 Re1 Ng6 c3 Rxe1+ Kxe1 Re8+ Kd1 Nf4 Re1 Rxe1+ Kxe1 Nxh3 Qe3 Nxg4 Qe8+ Kc7 Qxf7+ Kc6 Qf5 Nhxf2 Bb3 Qe7+ Kf1 Ne3+ Kxf2 Nxf5 Bd1 g4 Ng1 Qe3+ Kf1 g3 Be2 Qf2#,black
e4 d6 d4 Nd7 c4 e5 d5 c6 Nc3 Ngf6 Bd3 Be7 Nge2 O-O h3 Nc5 Bc2 cxd5 cxd5 Ne8 b4 Na6 a3 f5 exf5 Bxf5 Bxf5 Rxf5 Ng3 Rf8 Nce4 Qb6 O-O Nf6 Be3 Qd8 Ng5 Nc7 Ne6 Nxe6 dxe6 Qc8 Qb3 d5 Bg5 Qxe6 Rfe1 h6 Be3 Qf7 Nf5 b6 Rad1 Rad8 Bxh6 d4 Nxe7+ Kh7 Qxf7 Rxf7 Nc6 Rd6 Nxe5 Re7 Bg5 Rde6 Nd3 Rxe1+ Rxe1 Rd7 Bxf6 gxf6 g4 Kg6 Kg2 Kg5 Kg3 Rc7 h4+ Kg6 Nf4+ Kf7 Rd1 Rc3+ Rd3 Rxd3+ Nxd3 Ke6 h5 f5 h6 fxg4 Kxg4 Kf6 h7 Kg7 f4 Kxh7 Kg5 Kg7 f5,white
c4 Nf6 Nc3 c5 Nf3 Nc6 e3 g6 d4 cxd4 exd4 d5 Bg5 dxc4 Bxc4 Bg7 O-O O-O Re1 Bg4 d5 Bxf3 Qxf3 Nd4 Qd3 Nf5 Rad1 h6 Bc1 Rc8 b3 a6 a4 Ng4 Ne4 Qc7 Qh3 h5 f3 Qb6+ Kh1 Nge3 Bxe3 Nxe3 Rc1 Bb2 Rb1 Qd4 Bf1 Rc2 Qg3 Rfc8 d6 exd6 Qxd6 Nxf1 Qxd4 Bxd4 Rxf1 R8c6 Rfd1 Be3 g3 Rc1 Rdxc1 Rxc1+ Rxc1 Bxc1 Kg2 Kf8 Nc5 Ba3 Nxb7 Ke7 f4 Bb4 Kh3 Kd7 Kh4 Kc7 Kg5 Be7+ Kh6 Kxb7 Kg7 g5 fxg5 Bxg5 Kxf7 h4 gxh4 Bxh4 b4 Kb6 Ke6 Be1 b5 a5 Kd5 Kc7 Kc5 Bf2+ Kd5 Kd7 Ke4 Ke6 Kf3 Bc5 h4 Kd5 h5 Ke5 h6 Kf6 Ke4 Kg6 Kd5 Bf2 Kc6 Kxh6 b6 Kg6 b7 Bg3 Kb6 Kf6 Kxa5 Bc7+ Kb5 Ke6 a5 Kd7 a6 Bb8 Kb6 Bc7+ Ka7 Bb8+,white
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Bd3 e5 Nb3 Nc6 c4 Be7 Nc3 O-O Qe2 a5 Nd5 a4 Nd2 Nd4 Qe3 Ng4 Nxe7+ Qxe7 Qg3 h5 Nf3 Ne6 h3 Nf6 Ng5 Nc5 Qf3 Bd7 Bd2 Rfb8 O-O b5 cxb5 Nxd3 Qxd3 Bxb5 Qa3 Bxf1 Rxf1 Rc8 Bb4 Nd7 Nf3 Nc5 Nd2 g5 Nc4 Ra6 Rd1 Nxe4 Nxd6 Nxd6 Rxd6 Rxd6 Bxd6 Rc1+ Kh2 Qf6 Qe3 Qf4+ Qxf4 exf4 Be5 Kh7 Bd4 f5 f3 g4 hxg4 fxg4 fxg4 hxg4 Be5 Rf1 b3 axb3 axb3 Kg6 g3 f3 b4 Rb1 Bd4 Rxb4 Bf2 Rb1 Bg1 Kf5 Bf2 Ke4 Bg1 Kd3 Bf2 Ke2 Be3 Kf1 Bf2 Rb5 Bd4 Rh5#,black
e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 Nc6 Nf3 Bb4 O-O Nge7 Nb5 d6 a3 a6 axb4 Nxb4 Nxd6+,white
a4 e5 e4 Nf6 Nf3 Nxe4 d3 Nf6 Nxe5 d5 d4 Bd6 Nc3 O-O Be2 Nc6 Nxc6 bxc6 O-O Re8 Bg5 h6 Be3,white
d4 d5 Bf4 Bf5 e3 Nf6 Nd2 e6 c3 Be7 Be5 Nbd7 Bxf6 Nxf6 f4 c5 Qa4+ Qd7 Bb5 b6 Ngf3 a6 Bxd7+ Nxd7 Qc6 Rd8 Ne5,white
e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Bc4 c6 O-O d5 Bd3 Nd7 Bf4 O-O Qd2 Nf6 Rfe1 Bd6 Re2 Bxf4 Qxf4 h6 Rae1 Be6 Nd4 Bd7 Nf5 Qb8 Nxh6+ gxh6 Qxf6,white
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O O-O a4 d6 Nc3 h6 a5 Bg4 Be3 Nh7 h3 Bh5 Nd5 Bg5 c3 Ne7 g4 Bg6 Nxg5 Nxg5 h4 Nxd5 Bxd5 Ne6 h5 Bh7 a6 c6 axb7 cxd5 bxa8=Q Qxa8 Rxa7 Qc6 f3 d4 cxd4 exd4 Bd2 Qc5 Ra5 Qc7 f4 Nc5 Qc2 Qe7 g5 hxg5 fxg5 Qe6 Bf4 Qg4+ Qg2 Qxh5 Bxd6 Nxd3 Bxf8 Kxf8 Ra8+ Ke7 Ra7+ Ke8 Qg3,white
e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 d6 Bb3 h6 h3 Be6 Bc2 O-O Nbd2 d5 Qe2 Ne8 Nf1 f5 exf5 Bxf5 Ng3 Bg6 O-O Bd6 Bb3 Bf7 Nf5 Qf6 Nxd6 Nxd6 Nh2 Rae8 Ng4 Qh4 Kh2 e4 g3 Qd8 Nxh6+ gxh6 Bxh6 Kh7 Bxf8 Rxf8 Bxd5 Bxd5 Qh5+ Kg7 Qxd5 Rf5 Qe6 Qf6 Qxf6+ Rxf6 Rad1 Rf3 dxe4 Kf6 Kg2 Ne5 Rd5 Rd3 f4 Rxd5 fxe5+ Kxe5 exd5 Kxd5,white
e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 c3 a6 Bxc6 Nxc6 d4 exd4 cxd4 Bb6 d5 Ne7 d6 cxd6 Nc3 O-O Bg5 h6 Bh4 g5 Qxd6 gxh4 Qxh6 f5 Ng5 Rf7 Nxf7 Kxf7 Rad1 Ng8 Qh7+ Kf8 Rd6 Bc7 Rg6 Nf6 Qg7+ Ke8 Rxf6 Qe7 Qg8+ Qf8 Qxf8#,white
g3 d5 Bg2 Nf6 d3 e6 Nd2 Be7 Ngf3 b6 O-O Bb7 Ne1 c5 f4 Nbd7 e4 dxe4 Nxe4 Nxe4 dxe4 O-O e5 Bxg2 Nxg2 Qc7 Qg4 g6 Be3 Rfe8 Rad1 Rad8 h4 Nb8 Rxd8 Rxd8 h5 Nc6 hxg6 hxg6 Kf2 Kg7 Rh1 Rh8 Rxh8 Kxh8 Qh3+ Kg7 f5 exf5 Bh6+ Kg8 Nf4 Nxe5 Kf1 Qc6 Qg2 Qxg2+ Nxg2 Nc4 Bc1 Bd6 b3 Na5 Kf2 Nc6 Ne3 Nb4 a3 Nc6 Nd5 Kg7 Bb2+ Kf8 Nf6 Ke7 Ng8+ Kd7 Nf6+ Kd8 Nd5 Be5 Bxe5 Nxe5 Ke3 Kd7 Kf4 Ng4 Nc3 a6 Kg5 Ke6 Ne2 Ne3 Nf4+ Ke7 c3 Kd6 Kf6 Nd5+ Nxd5 Kxd5 Kxf7 g5 Kf6 f4 gxf4 gxf4 Ke7 Kc6 Ke6 f3 Ke5 f2 Ke4 f1=Q Ke3 Kd6 Kd2 Qf2+ Kc1 Kd5 Kd1 b5 Kc1 c4 Kd1 cxb3 Kc1 Qc2#,black
Nf3 Nf6 g3 b6 Bg2 Bb7 O-O e6 d3 d5 Nc3 Be7 Nd2 c5 e4 d4 Ne2 e5 Nf3 Nbd7 c3 O-O cxd4 cxd4 Nd2 Ba6 Nb3 Nc5 Nxc5 bxc5 b3 Qb6 f4 Qb5 fxe5 Nd7 Nf4 Nxe5 a4 Qd7 Bb2 g5 Nd5 Bxd3 Nxe7+ Qxe7 Rf5 Ba6 Qh5 f6 h4 Bc8 Rff1 Bg4 Qh6 Qg7 hxg5 Qxg5 Qxg5+ fxg5 Ba3 Rac8 Rxf8+ Kxf8 Rc1 Nd3 Rf1+ Kg7 Rd1 Bxd1,black
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 b6 e3 Bb7 Be2 Be4 Qb3 c5 a3 Bxc3+ Qxc3 Nc6 O-O cxd4 Nxd4 Nxd4 Qxd4 Qc7 b4 Rac8 Bb2 d6 Rac1 e5 Qd2 Bb7 Rfd1 Rfd8 h3 Qd7 Qe1 Qf5 Bd3 Qg5 Bf1 Bf3 Rd2 h6 Kh1 Bb7 Rcd1 Ne4 Rd3 Rxc4 Rxd6 Nxd6 Rxd6 Rxd6,black
d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 b6 e3 Bb7 Be2 Be4 Qb3 c5 a3 Bxc3+ Qxc3 Nc6 O-O cxd4 Nxd4 Nxd4 Qxd4 Qc7 b4 Rac8 Bb2 d6 Rac1 e5 Qd2 Bb7 Rfd1 Rfd8 h3 Qd7 Qe1 Qf5 Bd3 Qg5 Bf1 Bf3 Rd2 h6 Kh1 Bb7 Rcd1 Ne4 Rd3 Rxc4 Rxd6 Nxd6 Rxd6 Rxd6,black
e4 e6 d4 d5 Nd2 Be7 Bd3 c5 dxc5 Nf6 e5 Nfd7 Ngf3 O-O b4 a5 c3 b6 Qc2 h6 h4 Ba6 b5 Bc8 c6 Nc5 Bh7+ Kh8 Ng5 Bxg5 hxg5 Qxg5 Nf3 Qxg2 Rh2 Qxf3 Bxh6 gxh6 Rxh6 Qf4 Rh5 Rg8 Bg6+ Kg7 Rh7+ Kf8 Rxf7+ Qxf7 Bxf7 Kxf7 Qh7+ Kf8 O-O-O Nxc6 bxc6 Ba6 Rd4 Ne4 f3 Ng5 Rf4+,white
e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Qf6 O-O h6 d4 exd4 e5 Nxe5 Nxe5,white
e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Bd3 Nge7 Na3 Nf5 Nc2 Be7 O-O O-O Rb1 cxd4 Ncxd4 Ncxd4 cxd4 Bd7 Be3 Nxe3 fxe3 f6 Kh1 fxe5 Nxe5 Bb5 Bxb5 Qxb5 Rxf8+ Rxf8 Qg4 Rf1+,black
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bd3 b5 O-O Bb7 Be3 Nbd7 f3 Rc8 Nce2 Ne5 Nf5 e6 Nfg3 Be7 c3 b4 cxb4 O-O Bc2 Nc4 Bd4 e5 Bf2 Nxb2 Qb1 Nc4 Rd1 Qc7 Bb3 g6 a3 h5 Rc1 d5 Bxc4 dxc4 Nc3 Rfd8 Rd1 Rd7 Qc2 Rcd8 Rxd7 Nxd7 Rd1 Nb6 Nge2 Rxd1+ Qxd1 Kg7 Kf1 Nd7 Nd5 Bxd5 Qxd5 c3 Qd3 c2 Be3 Qc6 Nc3 a5 b5 Qc5 Bc1 Nb6 Qxc2 Qc4+ Ke1 Na4 Bb2 Nc5 Qe2 Nd3+ Kd1 Qb3+,black
d4 d5 Nf3 Nf6 Bf4 Nc6 e3 Bg4 Be2 e6 c3 Bd6 Bg5 h6 Bh4 Qd7 Bxf6 gxf6 Nbd2 a6 h3 Bh5 Qb3 Na5 Qd1 Rg8 g3 c6 Nb3 Nxb3 axb3 Qc7 Rg1 Bg6 Bd3 Ke7 Nh4 Bxd3 Qxd3 Rxg3 Rxg3 Bxg3 Nf3 Bd6 Kd1 Rg8 Ke2 Qb6 b4 Rg2 Rg1 Rxg1 Nxg1 a5 bxa5 Qxb2+ Qd2 Qa3 Nf3 Qxa5 Ne1 e5 Nc2 e4 Ne1 Qb5+ Kd1 Qb1+ Ke2 f5 Kf1 Qb5+ Kg2 Qb6 f3 Qd8 fxe4 fxe4 Qf2 Qg8+ Kf1 Qg5 Ng2 Bg3 Qe2 Qf5+ Kg1 Qxh3 Nf4,black
e4 e5 Nf3 d6 Bc4 Be7 Nc3 Nf6 d4 Nc6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Bxd8 a4 a6 f3 Nd7 Be3 O-O a5 Be7 Nd5 Bd6 c3 Nc5 Nxc7 Bxc7 Bxc5 Rd8 Ke2 Bxa5 Rxa5 b5 Bxb5 axb5 Rxa8 b4 Rd1 Re8 Bxb4 g5 c4 g4 c5 h5 c6 Kh7 c7 gxf3+ gxf3 Rg8 Rd8 Rg2+ Kd3 Rg1 Rdxc8 Rd1+ Ke2 Rb1,white
d4 e6 c4 d5 e3 c6 Nf3 Nf6 Nbd2 Nbd7 b3 Bb4 Bd3 O-O O-O a5 Ne5 Bc3 Rb1 Nxe5 dxe5 Bxe5 f4 Bd6 Rf3 e5 fxe5 Bxe5 cxd5 Nxd5 e4 Bg4 exd5 Bxf3 Qxf3 Qxd5 Bxh7+ Kxh7 Qh5+ Kg8 Bb2 Bxb2 Rxb2 Qxh5,black
e4 e6 Nf3 d5 Nc3 c5 exd5 exd5 d4 Be6 Bb5+ Nc6 Ne5 Qc7 O-O O-O-O Nxc6 bxc6 Ba4 c4 Qf3 Bd6 g3 Nf6 Bg5 Bg4 Qe3 Rhe8 Qd2 Bb4 Bxf6 gxf6 a3 Bd6 Rfe1 Rg8 b4 cxb3 cxb3 Bh3 Rec1 Bxg3 fxg3 Rxg3+ hxg3 Qxg3+ Kh1 Bg4 Nxd5 Bf3+,black
e4 e5 Nc3 Nf6 g3 Bc5 Bg2 a5 Nge2 d6 h3 Nc6 d3 Be6 O-O Qd7 Kh2 h5 Bg5 O-O-O Qd2 Rdg8 f4 Ng4+ hxg4 hxg4+ Bh4 exf4 Nxf4 g5 Nxe6 Qxe6 Ne2 gxh4 d4 hxg3+ Kxg3 Nxd4 Nxd4 Qe5+ Qf4 Bxd4 c3 Qxf4+ Kxf4 Be5+ Ke3 Rh2 Rf2 f6 Kd3 Kd7 a3 a4 Rb1 Ra8 Rg1 Kc6 Kc4 b5+ Kd3 Kc5 Rd2 Rah8 Rc2 R8h3+ Ke2 Rg3 Kf1 Kc4 Rd2 Kb3 Rh1 Rgxg2 Rxh2 Rxh2,black
e4 e5 Nc3 Nf6 g3 Bc5 Bg2 a5 Nge2 d6 h3 Nc6 d3 Be6 O-O Qd7 Kh2 h5 Bg5 O-O-O Qd2 Rdg8 f4 Ng4+ hxg4 hxg4+ Bh4 exf4 Nxf4 g5 Nxe6 Qxe6 Ne2 gxh4 d4 hxg3+ Kxg3 Nxd4 Nxd4 Qe5+ Qf4 Bxd4 c3 Qxf4+ Kxf4 Be5+ Ke3 Rh2 Rf2 f6 Kd3 Kd7 a3 a4 Rb1 Ra8 Rg1 Kc6 Kc4 b5+ Kd3 Kc5 Rd2 Rah8 Rc2 R8h3+ Ke2 Rg3 Kf1 Kc4 Rd2 Kb3 Rh1 Rgxg2 Rxh2 Rxh2,black
e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Be3 Bg4 Be2 Nc6 h3 Bh5 Qd2 Qd7 O-O-O a6 Kb1 O-O-O Rhe1 Kb8 g4 Bg6 Nd4 Rhe8 f4 f5 g5 Bf7 h4 g6 h5 Bf8 h6 Bd5 c4 Be4 Bd3 Kc8 Bxe4 Rxe4 Bf2 Rde8 c3 R8e7 Rxe4 Rxe4 Re1 Qe8 Rxe4 Qxe4+ Kc1 Kd7 Qe3 Qxe3+ Bxe3 Na5 b3 Nc6 Nc2 Ke6 Kd2 b6 b4 d5 c5 bxc5 bxc5 Na5 Bd4 Nb7 c6 Na5 Kd3 Nxc6 a3 Na5 Be5 c5 Ne3 c4+ Kd2 Bxa3 Nc2 Bc5 Kc1 Bd6 Nd4+ Kd7 Nf3 Nc6 Bxd6 Kxd6 Kb2 Kc5 Nd2 Nd8 Nb1 Ne6,black
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 Nbd7 Nge2 c5 Qd2 Qc7 d5 e6 dxe6 fxe6 Nb5 Qb6 Qxd6 Qa5+ Bd2,white
e4 c5 c3 b6 d4 Bb7 d5 Nf6 Bd3 c4 Bc2 e6 Bg5 h6 Bxf6 Qxf6 Ne2 exd5 exd5 Bc5 O-O O-O g3 Na6 Be4 g5 Bg2 Rfe8 Nd2 Qe5 Ne4 Nc7 Nxc5 bxc5 Re1 Bxd5 Qc2 Bxg2 Kxg2 Qd5+ Kg1 Qd3 Rac1 Re6 Kg2 Qd5+ f3 Qd3 Kf2 Rae8 Qxd3 cxd3 Ng1 d2 Rf1 dxc1=Q Rxc1 Ra6 a3 Rb8 Rc2 Rb3 Ne2 Rab6 Rd2 Rxb2 Rxd7 Re6 g4 Rexe2+ Kg3 Rg2+ Kh3 Rxh2+,black
e4 e5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 Be7 O-O Bf6 Be3 Nge7 d5 Nb8 Bd3 Ng6 Qc2 Bg4 Nbd2 O-O h3 Bd7 Ne1 a6 f4 exf4 Bxf4 Be5 Bxe5 Nxe5 Nef3 Qe7 Nxe5 dxe5 Nf3 f6 Qb3 b5 a4 c6 axb5 cxb5 c4 Qc5+ Kh1 bxc4 Bxc4 Ra7 Rac1 Qd6 Nh4 Bc8 Qf3 Nd7 Nf5 Qb4 b3 Nb6 Qg4 Bxf5 Qxf5 Kh8 Qe6 Rc7 d6 Rd7 Bd5 Rxd6 Qe7 Rfd8 Rc7 R6d7 Qxb4,white
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 c3 d6 h3 O-O O-O a6 Ba4 b5 Bb3 Bb7 Re1 Bb6 Bg5 h6 Bh4 g5 Bg3 Nh5 Bh2 Nf4 d4 Kg7 Bxf4 exf4 Qd3 Re8 Bc2 Rh8 Nbd2 Qd7 Nh2 h5 Nhf3 g4 Nh4 Ne7 Re2 c5 b3 Rad8 Rae1 Nc6 Nf5+ Kf8 Nf1 Ne7 Nxe7 Qxe7 e5 f3 gxf3 gxf3 Re3 Qg5+ Ng3 h4 e6 fxe6 Rxe6 hxg3 Rg6 gxf2+ Kxf2 Qh4+ Rg3 Qf6 Rg6 Qh4+ Rg3 Rh6 Qe3 cxd4 Qd3 dxc3+ Re3 Re8 Qf5+ Rf6 Qxf6+ Qxf6 Be4 Rxe4 Rxf3 Rf4,black
e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 O-O O-O Bxc6 dxc6 Nxe5 Qd6 Nf3 Rd8 e5 Bxf2+ Rxf2,white
e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bb4 O-O O-O Re1 a6 d3 d6 Bg5 Bxc3 bxc3 Bg4 h3 Bh5 d4 Re8 g4 Bg6 dxe5 Nxe5 Nxe5 Rxe5 f4 Rc5 Bd3 h6 Bh4 Rxc3 Qd2 Rc5 e5 Bxd3 cxd3 g5 fxg5 Nh7 d4 Rd5 g6 Qxh4 gxh7+ Kg7 Qe3 Re8 Rf1 Re7 Qf3 Rxd4 Qf6+,white
